,k,q_squared,x_b,t,phi,sigma,sigma_stat_plus,ReH,ReE,ReHt,dvcs
157,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,202.5,0.0324260592460632,0.0019199999514967,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
158,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,217.5,0.0339532569050788,0.0019199999514967,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
159,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,232.5,0.0363841280341148,0.0020399999339133,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
160,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,247.5,0.0398886576294899,0.0021599999163299,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
161,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,262.5,0.0446846559643745,0.0024000001139938,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
162,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,277.5,0.0509985461831092,0.0025200000964105,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
163,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,292.5,0.0589610300958156,0.0027600000612437,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
164,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,307.5,0.0683899372816085,0.0031200000084936,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
165,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,322.5,0.0784534737467765,0.0034799999557435,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
166,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,337.5,0.0873943716287612,0.00395999988541,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
167,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,352.5,0.0928024500608444,0.0041999998502433,-1.1823584772694655,-0.31,-0.3442764679771138,0.0132389452583582
168,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,7.5,0.0839989930391311,0.005040000192821,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
169,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,22.5,0.0772877261042594,0.0048000002279877,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
170,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,37.5,0.0668822154402732,0.0038399999029934,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
171,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,52.5,0.0561104640364646,0.0033599999733269,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
172,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,67.5,0.0468385815620422,0.0028800000436604,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
173,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,82.5,0.0395774915814399,0.0026400000788271,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
174,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,97.5,0.0341676883399486,0.0022799998987466,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
175,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,112.5,0.0302556734532117,0.0020399999339133,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
176,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,127.5,0.0275019910186529,0.00179999996908,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
177,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,142.5,0.0256431549787521,0.00179999996908,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
178,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,157.5,0.0244966130703687,0.0019199999514967,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
179,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,172.5,0.02394993416965,0.0019199999514967,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
180,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,187.5,0.02394993416965,0.00179999996908,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
181,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,202.5,0.0244966074824333,0.00179999996908,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
182,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,217.5,0.0256431549787521,0.00179999996908,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
183,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,232.5,0.027501992881298,0.0019199999514967,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
184,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,247.5,0.0302556734532117,0.0020399999339133,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
185,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,262.5,0.0341676846146583,0.0021599999163299,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
186,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,277.5,0.0395774617791175,0.0024000001139938,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
187,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,292.5,0.0468385815620422,0.0026400000788271,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
188,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,307.5,0.0561104640364646,0.0032399999909102,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
189,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,322.5,0.066882200539112,0.0034799999557435,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
190,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,337.5,0.0772877261042594,0.0041999998502433,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
191,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,352.5,0.0839989855885505,0.0049200002104043,-1.2396731973631645,-0.31,-0.3063910615414027,0.0108325722885569
192,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,7.5,0.0766531974077224,0.0069599999114871,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
193,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,22.5,0.0687080919742584,0.0058800000697374,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
194,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,37.5,0.0571868531405925,0.0040799998678267,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
195,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,52.5,0.0461957566440105,0.0035999999381601,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
196,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,67.5,0.0374351628124713,0.0031200000084936,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
197,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,82.5,0.0309990160167217,0.0025200000964105,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
198,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,97.5,0.0264373309910297,0.0022799998987466,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
199,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,112.5,0.0232606548815965,0.0020399999339133,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
200,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,127.5,0.0210856366902589,0.0019199999514967,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
201,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,142.5,0.0196459516882896,0.00179999996908,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
202,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,157.5,0.0187694206833839,0.00179999996908,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
203,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,172.5,0.0183545723557472,0.0019199999514967,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
204,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,187.5,0.0183545723557472,0.00179999996908,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
205,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,202.5,0.0187694206833839,0.0019199999514967,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
206,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,217.5,0.0196459479629993,0.00179999996908,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
207,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,232.5,0.0210856385529041,0.00179999996908,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
208,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,247.5,0.0232606511563062,0.0019199999514967,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
209,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,262.5,0.0264373309910297,0.0022799998987466,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
210,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,277.5,0.0309990160167217,0.0025200000964105,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
211,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,292.5,0.0374351628124713,0.0028800000436604,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
212,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,307.5,0.0461957566440105,0.0032399999909102,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
213,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,322.5,0.057186834514141,0.0040799998678267,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
214,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,337.5,0.068708062171936,0.0055200001224875,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
215,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,352.5,0.0766531974077224,0.0068399999290704,-1.2777066945777618,-0.31,-0.2687487893150413,0.0085900208918471
216,5.75,2.375,0.3729999959468841,-0.3720000088214874,7.5,0.0705694779753685,0.010080000385642,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
217,5.75,2.375,0.3729999959468841,-0.3720000088214874,22.5,0.0612804144620895,0.0075599998235702,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
218,5.75,2.375,0.3729999959468841,-0.3720000088214874,37.5,0.0487707965075969,0.0049200002104043,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
219,5.75,2.375,0.3729999959468841,-0.3720000088214874,52.5,0.0378018505871295,0.00395999988541,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
220,5.75,2.375,0.3729999959468841,-0.3720000088214874,67.5,0.0296801086515188,0.0031200000084936,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
221,5.75,2.375,0.3729999959468841,-0.3720000088214874,82.5,0.0240465048700571,0.0026400000788271,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
222,5.75,2.375,0.3729999959468841,-0.3720000088214874,97.5,0.0202205702662467,0.0022799998987466,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
223,5.75,2.375,0.3729999959468841,-0.3720000088214874,112.5,0.0176377464085817,0.0019199999514967,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
224,5.75,2.375,0.3729999959468841,-0.3720000088214874,127.5,0.0159081630408763,0.00179999996908,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
225,5.75,2.375,0.3729999959468841,-0.3720000088214874,142.5,0.0147808194160461,0.0016799999866634,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
226,5.75,2.375,0.3729999959468841,-0.3720000088214874,157.5,0.0141013395041227,0.00179999996908,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
227,5.75,2.375,0.3729999959468841,-0.3720000088214874,172.5,0.0137815773487091,0.0020399999339133,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
228,5.75,2.375,0.3729999959468841,-0.3720000088214874,187.5,0.0137815773487091,0.0020399999339133,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
229,5.75,2.375,0.3729999959468841,-0.3720000088214874,202.5,0.0141013404354453,0.0019199999514967,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
230,5.75,2.375,0.3729999959468841,-0.3720000088214874,217.5,0.0147808194160461,0.0016799999866634,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
231,5.75,2.375,0.3729999959468841,-0.3720000088214874,232.5,0.015908159315586,0.00179999996908,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
232,5.75,2.375,0.3729999959468841,-0.3720000088214874,247.5,0.0176377445459365,0.0020399999339133,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
233,5.75,2.375,0.3729999959468841,-0.3720000088214874,262.5,0.020220560953021,0.0021599999163299,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
234,5.75,2.375,0.3729999959468841,-0.3720000088214874,277.5,0.0240464955568313,0.0024000001139938,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
235,5.75,2.375,0.3729999959468841,-0.3720000088214874,292.5,0.0296801086515188,0.003000000026077,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
236,5.75,2.375,0.3729999959468841,-0.3720000088214874,307.5,0.0378018505871295,0.0034799999557435,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
237,5.75,2.375,0.3729999959468841,-0.3720000088214874,322.5,0.0487707741558551,0.0048000002279877,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
238,5.75,2.375,0.3729999959468841,-0.3720000088214874,337.5,0.0612804144620895,0.0076799998059868,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
239,5.75,2.375,0.3729999959468841,-0.3720000088214874,352.5,0.0705694183707237,0.0104400003328919,-1.3050004780582816,-0.31,-0.2294483668129436,0.0063228833338049
240,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,7.5,0.0621029213070869,0.0075599998235702,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
241,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,22.5,0.0606312230229377,0.0074399998411536,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
242,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,37.5,0.0579533092677593,0.0067199999466538,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
243,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,52.5,0.0544999502599239,0.0069599999114871,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
244,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,67.5,0.0507307276129722,0.0064799999818205,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
245,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,82.5,0.0470304116606712,0.0061200000345706,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
246,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,97.5,0.0436661951243877,0.0058800000697374,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
247,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,112.5,0.0407935604453086,0.0056400001049041,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
248,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,127.5,0.038485188037157,0.0055200001224875,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
249,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,142.5,0.0367630831897258,0.005040000192821,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
250,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,157.5,0.0356243290007114,0.0048000002279877,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
251,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,172.5,0.0350586622953414,0.0049200002104043,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
252,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,187.5,0.0350586622953414,0.0049200002104043,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
253,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,202.5,0.0356243290007114,0.0051600001752376,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
254,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,217.5,0.0367630757391452,0.0054000001400709,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
255,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,232.5,0.038485188037157,0.0052800001576542,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
256,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,247.5,0.040793552994728,0.0051600001752376,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
257,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,262.5,0.0436661913990974,0.0055200001224875,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
258,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,277.5,0.0470304042100906,0.0058800000697374,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
259,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,292.5,0.0507307276129722,0.0063599999994039,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
260,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,307.5,0.0544999502599239,0.0069599999114871,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
261,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,322.5,0.0579533092677593,0.0070799998939037,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
262,5.75,2.01200008392334,0.3779999911785126,-0.19200000166893,337.5,0.0606312230229377,0.0070799998939037,-1.3374710143471829,-0.31,-0.370546500429315,0.0138077057217109
